City,FamilyIncome,HouseAge,AveRooms,AveBedrms,NumMembers,AveOccup,Latitude,Longitude,Price
Mumbai,486000.0,23,1,1,1,1.9,19.076,72.8777,32000.0
Delhi,1555000.0,40,3,2,4,4.6,28.7041,77.1025,99000.0
Chennai,941000.0,47,3,2,9,2.0,13.0827,80.2707,68000.0
Bangalore,1190000.0,31,5,2,2,2.2,12.9716,77.5946,59000.0
Hyderabad,1132000.0,40,5,1,6,1.6,17.385,78.4867,100000.0
Chennai,3592000.0,24,3,1,7,4.2,13.0827,80.2707,129000.0
Jaipur,649000.0,48,5,1,3,3.5,26.9124,75.7873,24000.0
Jaipur,1739000.0,38,2,1,7,2.4,26.9124,75.7873,133000.0
Kolkata,3350000.0,34,2,1,3,4.5,22.5726,88.3639,331000.0
Chennai,3232000.0,5,4,1,6,2.2,13.0827,80.2707,213000.0
Kolkata,3864000.0,27,3,2,3,1.8,22.5726,88.3639,288000.0
Kolkata,1481000.0,13,4,3,3,1.2,22.5726,88.3639,101000.0
Delhi,4215000.0,41,2,1,4,2.0,28.7041,77.1025,261000.0
Delhi,4110000.0,17,4,1,1,5.0,28.7041,77.1025,298000.0
Bangalore,2260000.0,3,5,1,7,3.4,12.9716,77.5946,86000.0
Delhi,2524000.0,5,2,1,6,4.7,28.7041,77.1025,87000.0
Chennai,4563000.0,30,1,1,3,3.9,13.0827,80.2707,293000.0
Bangalore,3469000.0,6,5,4,9,2.5,12.9716,77.5946,215000.0
Delhi,774000.0,19,3,1,5,3.1,28.7041,77.1025,52000.0
Bangalore,917000.0,6,2,1,2,4.0,12.9716,77.5946,85000.0
Delhi,3261000.0,42,5,2,8,2.7,28.7041,77.1025,210000.0
Ahmedabad,614000.0,45,2,1,8,1.4,23.0225,72.5714,45000.0
Hyderabad,4847000.0,20,2,1,1,1.5,17.385,78.4867,278000.0
Bangalore,3258000.0,12,5,3,6,4.7,12.9716,77.5946,321000.0
Hyderabad,484000.0,41,3,1,2,1.1,17.385,78.4867,41000.0
Pune,738000.0,39,1,1,5,1.9,18.5204,73.8567,41000.0
Mumbai,3109000.0,13,3,2,3,2.7,19.076,72.8777,296000.0
Bangalore,440000.0,36,4,1,5,1.1,12.9716,77.5946,26000.0
Ahmedabad,4476000.0,24,1,1,2,3.5,23.0225,72.5714,380000.0
Mumbai,294000.0,47,3,2,8,3.3,19.076,72.8777,19000.0
Pune,3623000.0,35,3,1,5,2.1,18.5204,73.8567,329000.0
Pune,3281000.0,19,1,1,4,1.9,18.5204,73.8567,211000.0
Hyderabad,2997000.0,4,3,1,5,1.4,17.385,78.4867,145000.0
Kolkata,1173000.0,36,3,1,7,3.2,22.5726,88.3639,69000.0
Kolkata,4114000.0,45,2,1,9,2.2,22.5726,88.3639,197000.0
Pune,4523000.0,8,4,3,1,1.7,18.5204,73.8567,378000.0
Jaipur,3438000.0,20,4,2,3,3.8,26.9124,75.7873,158000.0
Bangalore,988000.0,37,3,1,2,4.5,12.9716,77.5946,48000.0
Ahmedabad,3970000.0,14,5,2,9,1.8,23.0225,72.5714,218000.0
Chennai,3687000.0,44,2,1,5,1.8,13.0827,80.2707,198000.0
Ahmedabad,1270000.0,31,5,2,6,1.0,23.0225,72.5714,40000.0
Kolkata,345000.0,4,2,1,7,2.1,22.5726,88.3639,21000.0
Chennai,1460000.0,4,1,1,3,1.8,13.0827,80.2707,60000.0
Hyderabad,4969000.0,36,3,1,3,4.0,17.385,78.4867,485000.0
Bangalore,1777000.0,44,2,1,6,4.1,12.9716,77.5946,69000.0
Hyderabad,3520000.0,8,3,1,6,4.0,17.385,78.4867,158000.0
Bangalore,534000.0,2,4,1,7,1.0,12.9716,77.5946,52000.0
Kolkata,758000.0,30,1,1,3,3.7,22.5726,88.3639,67000.0
Kolkata,1883000.0,3,4,3,1,3.0,22.5726,88.3639,153000.0
Chennai,2664000.0,26,1,1,6,4.7,13.0827,80.2707,169000.0
Kolkata,1636000.0,16,5,3,6,2.8,22.5726,88.3639,109000.0
Pune,2356000.0,37,1,1,4,4.7,18.5204,73.8567,228000.0
Mumbai,1467000.0,46,5,4,8,2.9,19.076,72.8777,118000.0
Pune,1001000.0,27,2,1,8,1.7,18.5204,73.8567,90000.0
Pune,3725000.0,15,3,1,3,1.7,18.5204,73.8567,277000.0
Ahmedabad,2545000.0,5,5,4,2,1.0,23.0225,72.5714,211000.0
Kolkata,3211000.0,36,5,1,9,3.0,22.5726,88.3639,257000.0
Lucknow,3384000.0,7,5,3,4,1.7,26.8467,80.9462,156000.0
Mumbai,2853000.0,33,5,4,4,2.3,19.076,72.8777,242000.0
Lucknow,2468000.0,21,5,2,9,4.8,26.8467,80.9462,134000.0
Bangalore,870000.0,47,1,1,2,2.5,12.9716,77.5946,49000.0
Bangalore,891000.0,3,3,1,2,2.9,12.9716,77.5946,71000.0
Delhi,2742000.0,8,2,1,1,1.9,28.7041,77.1025,204000.0
Mumbai,2145000.0,14,5,2,8,1.0,19.076,72.8777,199000.0
Mumbai,4507000.0,19,5,2,3,4.0,19.076,72.8777,312000.0
Ahmedabad,3647000.0,2,1,1,7,4.0,23.0225,72.5714,243000.0
Mumbai,3231000.0,37,5,2,5,1.6,19.076,72.8777,300000.0
Lucknow,1300000.0,27,3,1,2,1.7,26.8467,80.9462,60000.0
Hyderabad,224000.0,10,2,1,6,4.0,17.385,78.4867,15000.0
Jaipur,2605000.0,15,5,4,8,3.6,26.9124,75.7873,101000.0
Bangalore,770000.0,31,2,1,1,3.1,12.9716,77.5946,58000.0
Ahmedabad,613000.0,4,5,1,6,4.1,23.0225,72.5714,45000.0
Ahmedabad,2573000.0,36,5,3,3,4.0,23.0225,72.5714,163000.0
Mumbai,1030000.0,7,4,2,1,2.3,19.076,72.8777,53000.0
Lucknow,585000.0,8,4,1,5,2.5,26.8467,80.9462,54000.0
Mumbai,1856000.0,2,1,1,3,1.7,19.076,72.8777,102000.0
Mumbai,4923000.0,9,5,3,8,1.5,19.076,72.8777,204000.0
Ahmedabad,1158000.0,42,2,1,1,3.2,23.0225,72.5714,37000.0
Pune,3113000.0,21,3,1,8,2.8,18.5204,73.8567,221000.0
Delhi,4505000.0,41,2,1,8,4.2,28.7041,77.1025,147000.0
Ahmedabad,3019000.0,45,3,2,1,2.3,23.0225,72.5714,125000.0
Pune,495000.0,20,2,1,3,2.1,18.5204,73.8567,48000.0
Ahmedabad,1184000.0,25,1,1,8,4.6,23.0225,72.5714,114000.0
Hyderabad,1350000.0,46,3,1,9,4.5,17.385,78.4867,133000.0
Chennai,1057000.0,10,4,3,4,1.7,13.0827,80.2707,66000.0
Hyderabad,3369000.0,9,2,1,5,4.7,17.385,78.4867,204000.0
Ahmedabad,4276000.0,20,3,2,5,2.2,23.0225,72.5714,243000.0
Delhi,653000.0,2,5,2,2,1.1,28.7041,77.1025,50000.0
Bangalore,3138000.0,9,1,1,1,2.9,12.9716,77.5946,262000.0
Lucknow,3553000.0,29,3,1,5,3.9,26.8467,80.9462,203000.0
Chennai,4233000.0,29,4,1,6,5.0,13.0827,80.2707,244000.0
Delhi,471000.0,11,1,1,3,1.4,28.7041,77.1025,17000.0
Hyderabad,1380000.0,43,3,1,9,4.1,17.385,78.4867,118000.0
Kolkata,941000.0,30,1,1,1,2.4,22.5726,88.3639,88000.0
Hyderabad,2052000.0,12,3,1,1,2.2,17.385,78.4867,84000.0
Kolkata,725000.0,1,4,3,6,3.8,22.5726,88.3639,64000.0
Mumbai,2332000.0,18,4,1,6,4.8,19.076,72.8777,105000.0
Pune,4778000.0,42,2,1,1,3.2,18.5204,73.8567,469000.0
Bangalore,1041000.0,17,4,2,6,4.8,12.9716,77.5946,89000.0
Lucknow,2615000.0,37,4,1,6,3.9,26.8467,80.9462,209000.0
Pune,232000.0,12,5,3,6,3.5,18.5204,73.8567,13000.0
Hyderabad,986000.0,12,3,2,3,2.5,17.385,78.4867,87000.0
Lucknow,1750000.0,38,5,1,8,3.4,26.8467,80.9462,117000.0
Pune,4127000.0,2,4,1,7,3.2,18.5204,73.8567,168000.0
Jaipur,1904000.0,31,1,1,6,1.1,26.9124,75.7873,91000.0
Mumbai,560000.0,34,1,1,3,3.8,19.076,72.8777,31000.0
Bangalore,790000.0,7,1,1,8,4.3,12.9716,77.5946,63000.0
Chennai,3527000.0,25,4,2,4,4.4,13.0827,80.2707,324000.0
Chennai,3011000.0,22,3,1,2,5.0,13.0827,80.2707,119000.0
Pune,4432000.0,30,5,2,4,4.0,18.5204,73.8567,361000.0
Lucknow,4237000.0,10,4,1,5,3.2,26.8467,80.9462,278000.0
Mumbai,2350000.0,27,1,1,6,1.9,19.076,72.8777,184000.0
Delhi,3413000.0,47,3,1,5,3.8,28.7041,77.1025,164000.0
Delhi,2878000.0,20,5,4,2,5.0,28.7041,77.1025,154000.0
Mumbai,1834000.0,5,1,1,2,1.8,19.076,72.8777,175000.0
Mumbai,1512000.0,33,1,1,3,2.9,19.076,72.8777,141000.0
Ahmedabad,3894000.0,22,4,3,5,2.1,23.0225,72.5714,328000.0
Jaipur,2760000.0,48,4,3,5,2.2,26.9124,75.7873,99000.0
Hyderabad,2307000.0,25,3,1,1,1.1,17.385,78.4867,88000.0
Mumbai,4425000.0,28,2,1,3,4.1,19.076,72.8777,372000.0
Ahmedabad,800000.0,24,1,1,4,3.1,23.0225,72.5714,30000.0
Jaipur,4852000.0,2,5,1,7,1.6,26.9124,75.7873,332000.0
Bangalore,1465000.0,49,3,2,8,4.4,12.9716,77.5946,78000.0
Pune,3410000.0,45,5,2,1,3.2,18.5204,73.8567,237000.0
Ahmedabad,4787000.0,22,3,2,9,2.4,23.0225,72.5714,350000.0
Chennai,1822000.0,22,4,3,3,3.3,13.0827,80.2707,65000.0
Bangalore,3244000.0,39,2,1,9,5.0,12.9716,77.5946,99000.0
Pune,3542000.0,14,4,3,5,1.4,18.5204,73.8567,219000.0
Hyderabad,2825000.0,38,1,1,1,1.6,17.385,78.4867,145000.0
Lucknow,1582000.0,36,3,2,4,3.9,26.8467,80.9462,108000.0
Chennai,2728000.0,26,5,1,2,1.8,13.0827,80.2707,195000.0
Kolkata,872000.0,4,3,1,6,3.9,22.5726,88.3639,60000.0
Ahmedabad,768000.0,16,2,1,8,4.7,23.0225,72.5714,76000.0
Jaipur,2328000.0,11,3,2,9,2.0,26.9124,75.7873,213000.0
Chennai,1512000.0,44,4,2,3,3.7,13.0827,80.2707,80000.0
Ahmedabad,2566000.0,40,4,1,8,2.2,23.0225,72.5714,87000.0
Lucknow,1086000.0,21,3,2,4,1.2,26.8467,80.9462,95000.0
Pune,2873000.0,9,2,1,7,4.6,18.5204,73.8567,127000.0
Ahmedabad,2315000.0,15,5,2,8,1.4,23.0225,72.5714,75000.0
Ahmedabad,1636000.0,34,3,1,4,3.5,23.0225,72.5714,151000.0
Lucknow,746000.0,43,2,1,3,2.7,26.8467,80.9462,36000.0
Bangalore,3063000.0,4,3,1,9,1.9,12.9716,77.5946,205000.0
Chennai,4409000.0,18,3,1,4,4.6,13.0827,80.2707,223000.0
Hyderabad,904000.0,9,5,2,5,2.5,17.385,78.4867,50000.0
Chennai,3762000.0,5,3,1,2,1.5,13.0827,80.2707,239000.0
Jaipur,348000.0,21,1,1,2,1.5,26.9124,75.7873,13000.0
Mumbai,428000.0,48,4,3,6,3.8,19.076,72.8777,22000.0
Mumbai,204000.0,49,1,1,6,2.0,19.076,72.8777,11000.0
Chennai,1275000.0,3,5,1,1,2.3,13.0827,80.2707,117000.0
Kolkata,4032000.0,31,2,1,6,3.7,22.5726,88.3639,211000.0
Hyderabad,2830000.0,30,2,1,8,3.8,17.385,78.4867,146000.0
Delhi,1591000.0,32,5,1,8,3.4,28.7041,77.1025,137000.0
Hyderabad,912000.0,28,5,1,2,2.7,17.385,78.4867,84000.0
Jaipur,1457000.0,15,2,1,5,2.3,26.9124,75.7873,75000.0
Bangalore,3553000.0,43,4,1,6,3.6,12.9716,77.5946,249000.0
Mumbai,920000.0,5,5,1,2,4.9,19.076,72.8777,70000.0
Kolkata,4603000.0,47,5,1,7,2.0,22.5726,88.3639,305000.0
Bangalore,4747000.0,21,2,1,9,4.8,12.9716,77.5946,463000.0
Kolkata,2011000.0,14,3,2,1,1.2,22.5726,88.3639,183000.0
Delhi,3254000.0,5,4,3,6,2.8,28.7041,77.1025,201000.0
Ahmedabad,3769000.0,24,5,3,5,1.3,23.0225,72.5714,293000.0
Lucknow,576000.0,18,3,2,3,3.5,26.8467,80.9462,42000.0
Ahmedabad,2767000.0,29,4,1,5,3.0,23.0225,72.5714,87000.0
Chennai,4752000.0,6,3,2,2,4.6,13.0827,80.2707,331000.0
Chennai,1701000.0,9,3,2,4,4.4,13.0827,80.2707,150000.0
Pune,3956000.0,13,2,1,5,1.0,18.5204,73.8567,329000.0
Kolkata,3105000.0,15,3,2,6,4.3,22.5726,88.3639,273000.0
Mumbai,956000.0,28,4,2,6,3.1,19.076,72.8777,33000.0
Kolkata,3335000.0,28,3,2,5,3.5,22.5726,88.3639,292000.0
Ahmedabad,3804000.0,44,2,1,4,2.2,23.0225,72.5714,232000.0
Chennai,1480000.0,41,1,1,1,2.9,13.0827,80.2707,53000.0
Chennai,1777000.0,37,4,2,9,1.1,13.0827,80.2707,96000.0
Mumbai,3489000.0,28,3,2,6,4.9,19.076,72.8777,212000.0
Mumbai,4120000.0,17,2,1,4,1.8,19.076,72.8777,265000.0
Delhi,4724000.0,30,2,1,7,4.4,28.7041,77.1025,296000.0
Bangalore,2774000.0,28,1,1,9,2.6,12.9716,77.5946,210000.0
Delhi,4866000.0,49,3,2,3,3.2,28.7041,77.1025,330000.0
Kolkata,2267000.0,5,3,1,9,4.4,22.5726,88.3639,107000.0
Mumbai,3170000.0,49,3,1,1,4.4,19.076,72.8777,233000.0
Chennai,3892000.0,15,5,4,8,1.7,13.0827,80.2707,322000.0
Kolkata,1821000.0,27,4,2,3,1.8,22.5726,88.3639,76000.0
Mumbai,3645000.0,20,5,2,5,4.5,19.076,72.8777,181000.0
Pune,3913000.0,20,3,2,7,1.2,18.5204,73.8567,330000.0
Ahmedabad,4166000.0,9,5,4,9,1.5,23.0225,72.5714,411000.0
Bangalore,1187000.0,17,3,1,1,1.8,12.9716,77.5946,60000.0
Mumbai,1549000.0,30,4,3,8,4.9,19.076,72.8777,129000.0
Bangalore,1224000.0,35,3,2,7,4.0,12.9716,77.5946,82000.0
Bangalore,3714000.0,14,2,1,9,1.3,12.9716,77.5946,260000.0
Kolkata,3115000.0,27,1,1,9,3.5,22.5726,88.3639,238000.0
Ahmedabad,787000.0,11,1,1,8,4.1,23.0225,72.5714,69000.0
Chennai,3720000.0,15,3,2,1,3.2,13.0827,80.2707,122000.0
Mumbai,2254000.0,26,5,3,5,1.6,19.076,72.8777,177000.0
Mumbai,3624000.0,11,4,2,1,3.5,19.076,72.8777,124000.0
Lucknow,3729000.0,44,2,1,5,3.8,26.8467,80.9462,219000.0
Bangalore,1602000.0,9,3,2,1,5.0,12.9716,77.5946,142000.0
Mumbai,2980000.0,4,5,4,6,4.2,19.076,72.8777,265000.0
Hyderabad,531000.0,38,5,4,5,3.9,17.385,78.4867,42000.0
Delhi,2760000.0,38,3,1,4,4.5,28.7041,77.1025,96000.0
Mumbai,4690000.0,27,2,1,5,3.3,19.076,72.8777,153000.0
Lucknow,2636000.0,6,5,3,4,1.8,26.8467,80.9462,174000.0
Hyderabad,3353000.0,9,1,1,2,4.5,17.385,78.4867,239000.0
Ahmedabad,3946000.0,7,2,1,6,1.0,23.0225,72.5714,232000.0
Hyderabad,2631000.0,15,3,2,2,1.3,17.385,78.4867,204000.0
Mumbai,2053000.0,19,4,1,3,4.1,19.076,72.8777,154000.0
Ahmedabad,1068000.0,25,5,2,9,2.3,23.0225,72.5714,82000.0
Jaipur,3522000.0,43,3,2,2,1.8,26.9124,75.7873,328000.0
Ahmedabad,452000.0,12,5,4,5,1.9,23.0225,72.5714,31000.0
Delhi,4926000.0,13,2,1,7,4.9,28.7041,77.1025,289000.0
Delhi,4974000.0,22,3,2,2,2.4,28.7041,77.1025,287000.0
Hyderabad,2516000.0,47,4,2,6,4.9,17.385,78.4867,107000.0
Hyderabad,4575000.0,38,3,2,2,2.6,17.385,78.4867,374000.0
Chennai,4154000.0,38,2,1,8,4.6,13.0827,80.2707,411000.0
Jaipur,2266000.0,23,1,1,4,1.3,26.9124,75.7873,127000.0
Kolkata,4056000.0,38,2,1,3,3.3,22.5726,88.3639,293000.0
Chennai,3243000.0,37,1,1,2,1.5,13.0827,80.2707,291000.0
Bangalore,656000.0,39,1,1,5,4.1,12.9716,77.5946,55000.0
Chennai,4312000.0,9,4,3,3,2.1,13.0827,80.2707,304000.0
Jaipur,562000.0,32,4,2,2,4.0,26.9124,75.7873,50000.0
Bangalore,4490000.0,49,1,1,1,3.5,12.9716,77.5946,427000.0
Mumbai,1336000.0,38,2,1,9,3.1,19.076,72.8777,98000.0
Lucknow,2224000.0,14,2,1,7,4.0,26.8467,80.9462,161000.0
Pune,1601000.0,20,5,3,4,2.0,18.5204,73.8567,144000.0
Kolkata,323000.0,40,2,1,3,1.4,22.5726,88.3639,26000.0
Jaipur,4197000.0,22,2,1,7,1.4,26.9124,75.7873,322000.0
Hyderabad,4974000.0,48,2,1,7,2.7,17.385,78.4867,268000.0
Chennai,2641000.0,41,2,1,3,1.8,13.0827,80.2707,149000.0
Bangalore,3631000.0,6,2,1,9,3.5,12.9716,77.5946,160000.0
Chennai,1161000.0,21,4,3,5,2.0,13.0827,80.2707,79000.0
Ahmedabad,3585000.0,12,3,2,1,4.1,23.0225,72.5714,236000.0
Ahmedabad,2347000.0,31,2,1,5,2.6,23.0225,72.5714,204000.0
Pune,4169000.0,26,4,1,7,3.5,18.5204,73.8567,164000.0
Hyderabad,1496000.0,5,2,1,9,4.0,17.385,78.4867,66000.0
Ahmedabad,4080000.0,41,2,1,5,4.9,23.0225,72.5714,392000.0
Jaipur,3453000.0,17,1,1,4,2.3,26.9124,75.7873,190000.0
Kolkata,3703000.0,23,2,1,2,2.1,22.5726,88.3639,116000.0
Hyderabad,4876000.0,28,1,1,6,4.8,17.385,78.4867,374000.0
Bangalore,807000.0,12,4,1,7,2.0,12.9716,77.5946,34000.0
Bangalore,4944000.0,19,4,1,3,4.5,12.9716,77.5946,221000.0
Hyderabad,2593000.0,7,2,1,8,1.2,17.385,78.4867,138000.0
Hyderabad,594000.0,48,2,1,3,3.6,17.385,78.4867,24000.0
Delhi,448000.0,47,4,1,3,4.0,28.7041,77.1025,41000.0
Chennai,1114000.0,42,5,4,1,3.6,13.0827,80.2707,35000.0
Kolkata,4462000.0,38,5,3,1,3.6,22.5726,88.3639,264000.0
Lucknow,232000.0,30,4,1,8,3.0,26.8467,80.9462,23000.0
Mumbai,4962000.0,24,2,1,7,2.3,19.076,72.8777,415000.0
Lucknow,956000.0,21,2,1,9,1.6,26.8467,80.9462,75000.0
Bangalore,2046000.0,12,4,1,6,3.8,12.9716,77.5946,83000.0
Jaipur,4788000.0,40,3,1,3,2.8,26.9124,75.7873,380000.0
Jaipur,512000.0,24,1,1,4,3.6,26.9124,75.7873,35000.0
Hyderabad,1793000.0,40,4,3,4,4.7,17.385,78.4867,125000.0
Kolkata,3055000.0,43,5,3,9,3.1,22.5726,88.3639,279000.0
Ahmedabad,4054000.0,17,4,3,3,2.9,23.0225,72.5714,252000.0
Bangalore,2266000.0,27,2,1,3,1.1,12.9716,77.5946,189000.0
Delhi,2177000.0,18,4,1,4,3.4,28.7041,77.1025,211000.0
Chennai,4797000.0,9,4,2,4,1.3,13.0827,80.2707,188000.0
Bangalore,4481000.0,9,3,1,2,3.5,12.9716,77.5946,395000.0
Delhi,3535000.0,18,1,1,5,3.9,28.7041,77.1025,268000.0
Pune,970000.0,12,5,4,5,1.5,18.5204,73.8567,64000.0
Lucknow,1480000.0,47,1,1,9,4.6,26.8467,80.9462,87000.0
Bangalore,2789000.0,23,2,1,1,2.5,12.9716,77.5946,223000.0
Jaipur,3804000.0,10,1,1,5,1.9,26.9124,75.7873,218000.0
Delhi,4972000.0,20,5,2,4,1.9,28.7041,77.1025,453000.0
Kolkata,3788000.0,47,5,2,6,1.4,22.5726,88.3639,297000.0
Lucknow,4638000.0,7,5,3,4,1.6,26.8467,80.9462,170000.0
Bangalore,4035000.0,36,3,1,8,3.9,12.9716,77.5946,125000.0
Pune,2392000.0,14,2,1,6,4.9,18.5204,73.8567,226000.0
Delhi,2644000.0,5,1,1,4,1.6,28.7041,77.1025,166000.0
Ahmedabad,490000.0,18,1,1,9,3.1,23.0225,72.5714,37000.0
Bangalore,2486000.0,7,5,2,6,2.8,12.9716,77.5946,225000.0
Ahmedabad,2615000.0,5,3,2,6,2.8,23.0225,72.5714,210000.0
Delhi,646000.0,32,4,2,6,4.8,28.7041,77.1025,22000.0
Lucknow,1947000.0,16,1,1,9,2.8,26.8467,80.9462,77000.0
Chennai,2384000.0,40,4,1,9,2.4,13.0827,80.2707,74000.0
Delhi,4642000.0,13,1,1,2,1.5,28.7041,77.1025,408000.0
Pune,3944000.0,1,1,1,4,3.1,18.5204,73.8567,269000.0
Lucknow,3059000.0,43,3,2,5,2.6,26.8467,80.9462,98000.0
Kolkata,994000.0,20,1,1,8,1.8,22.5726,88.3639,33000.0
Chennai,3813000.0,33,1,1,3,4.6,13.0827,80.2707,165000.0
Jaipur,4138000.0,35,4,2,2,4.1,26.9124,75.7873,340000.0
Hyderabad,3921000.0,4,5,3,8,4.6,17.385,78.4867,375000.0
Bangalore,4238000.0,39,5,4,2,1.5,12.9716,77.5946,166000.0
Chennai,4108000.0,6,4,3,7,3.2,13.0827,80.2707,242000.0
Bangalore,572000.0,6,4,1,6,3.8,12.9716,77.5946,38000.0
Lucknow,324000.0,5,4,3,4,4.2,26.8467,80.9462,22000.0
Pune,2624000.0,4,1,1,7,2.7,18.5204,73.8567,233000.0
Bangalore,2485000.0,49,3,1,2,2.2,12.9716,77.5946,140000.0
Jaipur,4611000.0,19,4,3,5,3.1,26.9124,75.7873,352000.0
Jaipur,3401000.0,33,4,1,2,3.8,26.9124,75.7873,176000.0
Pune,3264000.0,40,4,2,1,4.5,18.5204,73.8567,133000.0
Bangalore,273000.0,48,3,1,9,2.7,12.9716,77.5946,19000.0
Jaipur,3408000.0,15,2,1,5,3.4,26.9124,75.7873,166000.0
Pune,3075000.0,6,1,1,1,5.0,18.5204,73.8567,96000.0
Jaipur,2952000.0,5,2,1,7,3.7,26.9124,75.7873,218000.0
Ahmedabad,3813000.0,37,1,1,8,1.2,23.0225,72.5714,250000.0
Hyderabad,4125000.0,6,1,1,5,1.4,17.385,78.4867,377000.0
Hyderabad,1033000.0,33,5,4,4,2.4,17.385,78.4867,96000.0
Bangalore,3755000.0,32,2,1,9,2.9,12.9716,77.5946,277000.0
Pune,4800000.0,15,2,1,2,4.4,18.5204,73.8567,172000.0
Bangalore,545000.0,37,1,1,9,5.0,12.9716,77.5946,51000.0
Mumbai,2093000.0,15,1,1,2,2.1,19.076,72.8777,122000.0
Kolkata,1406000.0,11,4,1,5,4.4,22.5726,88.3639,100000.0
Ahmedabad,346000.0,36,2,1,1,2.2,23.0225,72.5714,32000.0
Ahmedabad,828000.0,29,1,1,1,4.8,23.0225,72.5714,39000.0
Jaipur,3108000.0,2,4,3,1,4.7,26.9124,75.7873,310000.0
Lucknow,3905000.0,14,4,1,3,3.5,26.8467,80.9462,139000.0
Delhi,3377000.0,37,5,2,8,3.9,28.7041,77.1025,298000.0
Mumbai,961000.0,45,4,2,6,3.8,19.076,72.8777,78000.0
Ahmedabad,2246000.0,23,2,1,6,1.9,23.0225,72.5714,129000.0
Jaipur,4187000.0,11,3,1,1,4.0,26.9124,75.7873,375000.0
Chennai,1376000.0,34,1,1,8,3.3,13.0827,80.2707,91000.0
Pune,4833000.0,2,5,2,4,4.7,18.5204,73.8567,366000.0
Lucknow,829000.0,18,5,4,7,3.3,26.8467,80.9462,72000.0
Delhi,3082000.0,46,5,1,2,4.5,28.7041,77.1025,230000.0
Jaipur,1055000.0,37,2,1,6,2.8,26.9124,75.7873,96000.0
Jaipur,2103000.0,41,3,1,4,3.5,26.9124,75.7873,99000.0
Lucknow,1225000.0,41,1,1,8,2.3,26.8467,80.9462,43000.0
Pune,3422000.0,36,2,1,8,1.0,18.5204,73.8567,162000.0
Ahmedabad,2869000.0,30,3,2,6,3.9,23.0225,72.5714,93000.0
Delhi,3268000.0,27,5,3,2,3.9,28.7041,77.1025,190000.0
Bangalore,1123000.0,8,3,1,2,4.6,12.9716,77.5946,35000.0
Kolkata,3564000.0,38,5,1,3,2.3,22.5726,88.3639,315000.0
Chennai,2204000.0,40,1,1,2,2.0,13.0827,80.2707,98000.0
Mumbai,2830000.0,2,1,1,7,4.1,19.076,72.8777,150000.0
Hyderabad,4685000.0,28,3,2,6,4.3,17.385,78.4867,365000.0
Lucknow,4969000.0,31,3,1,9,2.1,26.8467,80.9462,357000.0
Lucknow,4566000.0,36,5,2,9,3.2,26.8467,80.9462,435000.0
Pune,540000.0,39,5,3,2,1.9,18.5204,73.8567,43000.0
Hyderabad,515000.0,40,3,1,6,4.5,17.385,78.4867,44000.0
Jaipur,1335000.0,13,2,1,1,4.9,26.9124,75.7873,126000.0
Kolkata,1138000.0,16,4,1,3,3.5,22.5726,88.3639,76000.0
Jaipur,2509000.0,41,3,1,2,3.8,26.9124,75.7873,152000.0
Delhi,4020000.0,46,2,1,5,1.4,28.7041,77.1025,233000.0
Pune,541000.0,45,5,2,1,1.5,18.5204,73.8567,27000.0
Hyderabad,1210000.0,31,5,4,6,2.0,17.385,78.4867,37000.0
Ahmedabad,639000.0,48,1,1,2,3.3,23.0225,72.5714,41000.0
Pune,4204000.0,27,5,4,4,1.5,18.5204,73.8567,221000.0
Kolkata,886000.0,30,5,4,7,1.8,22.5726,88.3639,48000.0
Lucknow,2773000.0,27,1,1,1,1.9,26.8467,80.9462,227000.0
Ahmedabad,670000.0,38,2,1,4,2.6,23.0225,72.5714,22000.0
Ahmedabad,2310000.0,21,1,1,7,1.1,23.0225,72.5714,151000.0
Lucknow,1774000.0,45,3,2,9,1.3,26.8467,80.9462,152000.0
Hyderabad,1161000.0,24,1,1,1,4.8,17.385,78.4867,105000.0
Mumbai,1279000.0,48,3,1,5,2.7,19.076,72.8777,88000.0
Delhi,3412000.0,9,2,1,9,4.5,28.7041,77.1025,274000.0
Bangalore,1248000.0,24,3,2,3,4.8,12.9716,77.5946,71000.0
Ahmedabad,925000.0,48,4,2,4,1.4,23.0225,72.5714,73000.0
Pune,2772000.0,32,4,3,6,4.9,18.5204,73.8567,161000.0
Hyderabad,1132000.0,49,2,1,3,2.7,17.385,78.4867,62000.0
Delhi,4342000.0,39,5,3,9,5.0,28.7041,77.1025,310000.0
Chennai,2884000.0,2,1,1,5,5.0,13.0827,80.2707,158000.0
Kolkata,1289000.0,44,2,1,4,2.5,22.5726,88.3639,59000.0
Chennai,1356000.0,17,2,1,1,4.3,13.0827,80.2707,121000.0
Mumbai,2231000.0,40,5,2,5,3.9,19.076,72.8777,162000.0
Delhi,682000.0,37,4,2,1,4.8,28.7041,77.1025,51000.0
Mumbai,4112000.0,43,2,1,4,4.9,19.076,72.8777,358000.0
Ahmedabad,3672000.0,22,1,1,9,1.3,23.0225,72.5714,310000.0
Chennai,4688000.0,35,2,1,4,1.9,13.0827,80.2707,439000.0
Ahmedabad,3700000.0,37,1,1,4,2.3,23.0225,72.5714,240000.0
Pune,1383000.0,26,1,1,8,1.2,18.5204,73.8567,119000.0
Lucknow,1390000.0,30,2,1,1,5.0,26.8467,80.9462,96000.0
Ahmedabad,3574000.0,47,1,1,4,4.0,23.0225,72.5714,137000.0
